,0
"Had to get my wing fix, I like dry rubs on wings they had 3 different types couldn't choose between 6 pepper, smoked and cajun style",
so I just got all three.,
"
All were great but if I needed to choose I would go with the 6 pepper, along with incredible craft beer offered makes this place a great stopping place while passing threw !",great
I have eaten here,
"three times so far, and I have walked away very pleased.",away very pleased
"Service has been great and highly recommend the burgers and boneless wings, both are the best I have ever had at a restaurant.",great
Great selection of on tap beers as well.,
Give it a try.,
Had a great dinner here tonight.,
I asked the waitress for a suggestion and she was spot on.,
Service was good employees were friendly and warm.,friendly and warm
Salads are fresh and terrific and overloaded with ingredients.,fresh and terrific and overloaded
I am a truck driver have to sit a day  Great place ...,
Great wings ...,
Great waitress...,
But get a Sunday liquor license please my company comes here a lot,
One of the best sports bars around.,
The food is always good and the servers are always nice!,"good, nice"
"
",
"We usually get burgers or ribs, both are great choices.",
Best veggie burgers w/ pepper jack cheese!,
"

",
Becky is absolutely the best server!,
"

Highly recommended!",Highly recommended
I would give this place 3.5 stars.,
"Not quite a 4, but not a 3 in my book (obviously since I wish I could give it a 3.5 on the scoring.",
"It has bands from time to time, which is what makes it a 4.",
Not many places have an area that converts from a stage at night to tables during the day.,
I would give it a 3 for food.,
"It's just your typical, everyday bar food.",
"Nothing to write home about, but it's not necessarily bad.",necessarily bad
Just average.,Just average .
"I've been here a couple of times, and I have always enjoyed myself.",
"The service is also fantastic, which also helps its rating.",fantastic
"I would recommend you stop at least once to try it out, especially if there is a band.",
I was in town on business and we were exhausted and starving.,exhausted and starving
This place had good reviews so we gave it a go.,
We were blown away by how good everything was!,how good
"The house seasoned wings were perfect, but the real star was the Irish Nachos.",perfect
Reuben filling on top of hot waffle fries with Russian dressing?,
We still talk about how delicious they were.,how delicious
We're looking forward to visiting again the next time work brings me to Streetsboro.,
Excellent food!,
 Great quality and large portions.,
 Everyone at the table was very pleased.,very pleased
 Also a very good beer selection.,very good
 Service was a little slow but wasn't a huge deal.,a little slow
 Everyone was very friendly.,very friendly
 Would definitely go back again!,
"I'm generally not a harsh critic for many things, if there is effort involved I wouldn't be quick to judge on a first visit basis, but waiting almost 45 minutes just to be approached and then asked what we would like to drink is lousy.","quick to judge on a first visit basis, lousy"
"That's almost saying that you straight up, don't care.",
"How on earth there was a mix up, is beyond me.",
Even on a Friday/Saturday night with the place packed that wouldn't be okay.,okay
Me and my girlfriend got our drinks after 45 minutes and ordered our food.,
"We got boneless wings/fritters and they tasted like dirty fryer oil, as did the breaded chicken sandwiches.",
The Hummus was really good though.,really good
"It honestly deserves 1 star, but the fact that we had a lot of that taken off our bill was nice at least.",nice at least
"My husband and I have been here twice, the first time being the day they opened and the second time, exactly two weeks later.",
It looks great inside.,great
You'd never know it was previously an Eat n Park.,
It's got a large bar and tons of huge televisions.,
Both times my husband got the Cuban and one time I got the reuben and the other got the Cuban.,
We also got the fried pickles.,
Everything has been delicious.,delicious
Service was very prompt and unlike the other review it seems obvious to us you can sit at the bar or wait to be seated by the hostess since there's a hostess stand.,"very prompt, obvious to us"
My only gripe is the prices.,
They're a smidge high in my opinion.,a smidge high
As for the remark about the decor being sparse...,sparse
It's a sports bar (not a gastro pub)...,
There are neon bar signs and televisions everywhere.,
Exactly what most people would expect.,
"

There aren't many non-fast food restaurants in Streetsboro and there are even fewer that aren't chains.",
We are excited to continue coming to the Happy Moose!,excited to continue coming to the Happy Moose
We were in town for 36 hours and went here twice.,
"Lunch:
",
The fried zucchini was real good.,real good
The moose salad with added chicken was wayyy too much chicken for me.,too much
But good.,good
The soup was green chili.,
"Good, not great.",not great
"

Dinner:",
"
Different salad, Cobb?",
Very good.,Very good .
"No tomato, no cheese.",
"

Pork sliders with fries.",
Favorite thing.,
This place is centrally located which is good and the food is pretty decent.,"good, pretty decent"
Two things that are not ok is the service and the cleanliness.,ok
The waitress was ok but didn't clear the dishes or refill drinks without being asked.,ok
"As for the cleanliness, the place was a mess.",
There was a huge mess on the floor below our table where a family of 8 had all of their kids before us and no one thought to sweep under the table or wipe the chairs before sitting a new group.,
"The rest of the restaurant was no better, including the bathrooms.",
Blah!,
"If that is what we could see, imagine what we couldn't see in the kitchen!",
"This place is pretty good as a step up from dingy bar atmosphere and fried food, but it's nothing out of the ordinary and much like an Applebee's, TGIFridays, or Chili's.",pretty good as a step up from dingy bar atmosphere and fried food
"

I've been a few times.",
They always have certain beers on draft for a decent price.,
"The most recent time, we shared the nachos with chili with a few friends and I've gotta say, they were good.","most recent, good"
Huge pile and great for 4 people to share.,great for 4 people
I ordered the Moose salad with grilled chicken and balsamic.,
"Again, huge salad so I poured dressing on half and ate half.",
"It came with pita bread like Rocknes salads do, but mine was on the stale side.",
"I will say, I think the croutons were homemade and they were good.","homemade, good"
"Basically, this is the kind of place you stop when you've been out and about running errands and realize you're starving.",
"The selection and quality of food is pretty average, as is the atmosphere.",pretty average
We got to your establishment at 6:30pm 11/18/15.,
The waitress we had really didn't wait us.,
Never asked how we were doing.,
Never asked if we needed anything.,
Someone else brought out our food.,
I had gotten the chicken parm sliders.,
There was like no sauce on it.,
The chicken was dry.,dry
Both plates were hot but food was cold.,"hot, cold"
My bf asked for no tomato.,
You could tell that someone had put it on and took it off because the juices and seeds was on his burger.,
Couldn't asked for sauce she didn't come back except when she gave us our bill.,
She was way friendlier to the other tables around us but not to us.,way friendlier
Idk.,
Couldn't tell you her name.,
She didn't say.,
We basically sat in the back corner at a round table.,
I was there bout a month ago and had great food and service thought I would come back because I wanted my bf to experience it but it sucked.,
What sucked even more he drives an hr to see and then I actually live an hr away from your restaurant.,
"So waste of my money, time, and gas.",
Do not get wings on wing night.,
Its a matter of them getting wings out and not cooking to order.,
"I can ask for them extra crispy any other day but wing night, you get what they give you.",
Very good!,Very good !
Both the service and the food were  exceptionally good.,exceptionally good
I got a Chicken,
Philly,
and it was cooked perfect.,perfect
No problems what so ever.,
The prices also didn't break the bank.,
This place is a must stop destination if traveling to or through Streetsboro.,
 Great ribs and the best wings I've had.,
 So much better that the chains.,much better
 It's a family owned sports bar and the pride in ownership shows.,family owned
  ,
If you decide to drop in and she's on duty ask to be seated in Sam's area.,
 Sam is knowledgeable regarding the menu and beverage choices and will see to it that you have a great experience.,knowledgeable
 You can't go wrong here,
Not impressed.,impressed
Everything was extremely greasy with little flavor.,extremely greasy with little flavor
The staff was nice.,nice
The place is huge but feels very empty.,"huge, very empty"
Its doubtful I will be back.,doubtful I
Nice atmosphere.,
Kid friendly.,friendly
Love the rib nights.,
Reasonable prices.,
Food was ok but nothing to write home about.,ok
Be careful with the add-ons and up-sells.,careful with the add - ons and up - sells
"Everything is extra, and it adds up.",extra
A side of sweet potato fries was over $7.,
Celery for the wings is extra.,extra
"If you need extra chips for your spinach dip, they're extra.",extra
Our bill ended up being nearly $60 for two people.,
We could have gone out to a nice steak house for that much.,
Always consistent food.,
 ,
"Nothing crazy awesome, but better than many other places.","crazy awesome, better than many other places"
 Portions are large enough.,large enough
" Picky, but wish they had a hotter wing sauce to choose from.",
 Their hottest sauce is barely hot in other restaurants.,barely hot in other restaurants
" 

Service can be a little mixed.",a little mixed
 Not unlike other places.,
 Last night we went in and had the best service we have ever had there.,
" I missed her name, but she was extremely attentive and checked on us multiple times to see if everything was okay.","extremely attentive, okay"
 This was nice to see as they weren't very busy.,very busy
" Too many times, not being busy turns into bad service.",Too many
 Not this time.,
"Really liked this place, even tho it got super busy.",super busy
"Good food, good beer selection, really nice atmosphere.",really nice
Price was on par for quality.,
Wait staff and bartenders were very friendly and attentive.,very friendly and attentive
Will be back if I am ever this way again!,
We were so excited when this place opened.,so excited
We were disappointed the first time we went.,
Hubby said the bar stools were too low for him to be comfortable and I found myself sliding around on one all over the floor.,"too low for him, comfortable"
"But, since then, we've made a few trips back.",
We sit at a table now since he is in a wheelchair.,
"The staff and patrons always hold doors for us, when we come in and when we leave.",
The server doesn't even hesitate to move a chair out of the way so I can get the wheelchair under the table..  Drink service is fast.,fast
" When I asked what beer the server would recommend, she chose one for me that was perfect and I will order from now on.",perfect
The dining room is bright and welcoming and the huge televisions on the wall are easy to see.,"bright and welcoming, easy to see"
We are becoming Sunday regulars there.,
My husband and I have frequented this restaurant pretty regularly lately and have been pleased with the food and service in the past.,pleased
 Tonight we were a little frustrated with the service as there were only 3 other tables and a total of 3 servers.,a little frustrated with the service
" Our server took our drink order, 10 minutes later my husband was still waiting for his beer as they needed to change the keg and were having issues....",
that was fine the problem was the bartender and the server seemed to keep forgetting about it until finally my husband decided to ask for a different beer (server did mention it would be comped because it took so long).,"fine the problem was the bartender and the server seemed to keep forgetting about it until finally my husband decided to ask for a different beer, so long"
" We patiently waited for the server to come take our order, she didn't write it down and while I noticed her talking to another server when going back to enter the order she forgot and asked another server to come and ask what we ordered.",
" After serving our dinner she never came over to ask if everything was ok or if we needed anything, or of my husband wanted another beer (no up sale at all).","ok, up"
 She seemed more interested in talking to her co-workers than working.,more interested in talking to her co-workers than working
" I'm not a hard customer to please but when mistakes are made, they are best made and easily forgiven when the restaurant is busy and the servers are working.",busy
I've also had grilled chicken salads there before that were awesome but this time the chicken was dry and chewy I had to pick the chicken out and eat what was left.,"awesome, dry and chewy"
 My husband however was pleased with the ribs he ordered.,pleased with the ribs he ordered
" We will be back again, but if this continues to be the service we get I'm afraid we'll have to go somewhere else.",afraid
"
Server was Shannon.",
"We were a group of 4 had dinner last night 3 had burgers 1 had the rib special,chicken nachos for an app.",
"
Service was very good,all agreed food was also very good much better than our first experience here a year ago","very good, very good, much better"
"Went on the Sunday before Memorial Day, the only race in NASCAR was on at about 8:15.",
Had 2 beers.,
Asked for a food menu and we were told the kitchen was closed at 9:00.,
I could understand that on a regular Sunday but before a holiday was disappointing especially since the burger that the girl received looked delicious.,delicious
Really cool place!,Really cool
The salads are fantastic!,fantastic
"
Always have good new beers to try.",
Bartenders are very friendly.,very friendly
Servers are very nice too!,very nice
Will be back!,
Second time around i have to say the burger was pretty good.,pretty good
Definatly above standards.,
The wings are also very good.,very good
Will deffinatly go back.,
They only reason i didnt give 5 stars was the service was slow today.,slow
Otherwise happy Moose was impressive today.,"happy, impressive"
Kudos to the owner and his cooks!,
Always intrigued by this place.,
We went on a Sunday and was not too busy.,too busy
 First sign that it was not gonna be good was the locking mechanism attached to front door.,good was the locking mechanism attached to front door
 The kind that one puts a key in for someone stopping by later.,
 R they selling?,
" 

Host and server were fine but the food is why you go.",fine
" 

Got 12 boneless BBQ wings.",
 I have never had trouble cutting a boneless wing in half with a fork until this place.,
 They were like rocks.,
 BBQ sauce was good wings were not.,good wings were not
" 

Partner got Bigfoot burger.",
His plan was he liked everything on it so it would be good.,good
 It is a burger on French toast with egg bacon and peanut butter.,
   Did not like at all.,
 Burger meat itself was terrible no flavor.,terrible no flavor
"

I got a Texas BBQ burger  BBQ sauce onions on a big burger   ",
Burger was blah he much better.,much better
" 

Both came with fries that were also tasteless and hard.",tasteless and hard
" 

Even h2o tasted blah.",
" 

Atmosphere smells like what it was a bar.",
 Spilled beers and urine.,
" 

Avoid unless ur drinking",
"Fantastic venue, great food and location.",
Service was amazing for how busy it was on game night and we will absolutely return for another visit.,busy
"Comfortable atmosphere, good service, good food.",
Amanda was our server and she was just wonderful!,just wonderful
I had the buffalo chicken dip appetizer and the jumbo pretzel sticks appetizer; both were delicious.,delicious
They serve Pepsi products (I prefer Coke) but that wasn't enough to dampen my spirits.,enough to dampen my spirits
I'd definitely come back.,
"My husband and I stopped here at random, and I must say the food, drinks, and wait staff were pretty awesome!","random, pretty awesome"
"I had the angus beef sliders with fries, and my husband had the six pepper dry rub wings which were ridiculously good!",ridiculously good
Also try their Apple CinniMule - surprisingly pretty darn good!,good
"Overall, great place to stop by if you're looking for a well seasoned meal, good drinks and pleasant staff.","well seasoned, good"
"Should we ever find ourselves in this area again, we'll definitely come back!",
Loved the beer.,
"
Loved the TV screens
",
The waitress was lovely and walked miles (what was her number?),lovely
Food good!,good
Great place for a Brit to chill!,
Gotta say this place is disappointing.,disappointing
"Such a great name, it has to be a fun late night place, right?",fun late
Nope!!!,
" They have a good beer selection, but no one who knows anything about beer.",
" The food is OK, but the atmosphere is just sad.","OK, just sad"
"They really want to close by 10:00, so don't plan on sticking around.",
Alright food bad service.,food bad
Waited 40 minutes for my waitress to come around so I could get my bill.,
I could see her.,
She was busy vaping behind a wall by the kitchen entrance.,busy vaping behind a wall by the kitchen entrance
I finally flagged down a different waitress and got my bill.,
The whole time my waitress/ bartender was busy huffing flavored water vapor.,
No one ever checked on me the whole time.,
I won't be back.,
I hope you won't go there either.,
Next time I'll listen to my coworkers and go to Rocknes.,
"As a note, I give stars based on how well the establishment accomplishes what it has set out to do.",
Happy Moose is a bar and grill.,
"As such, it succeeds masterfully.",such
The environment is really cool - renovated from an old EatNPark.,cool - renovated
The room is filled with local memorabilia and is very spacious.,very spacious
"

All of the food has been great.",great
"The French dip, custom burgers, and appetizers are all exceptional.",all exceptional
"The menu is vast, yet the kitchen seems to be able to pull it all off very well.","vast, able to pull it all off very well"
"Surprisingly a lot of the spreads, dips, and sauces are made in house.",
They have a great beer list comprised of about 10 craft draft beers and seasonal bottles.,
I love the fact that the menu gives you a price for all the alcohol...,
sooo nice!,sooo nice !
Prices are all very reasonable and the service that I have experienced has been great.,"all very reasonable, great"
The perfect neighborhood bar and grill.,
$32 for 12 wings and two beers.,
Food was ok.,ok
"Beer was ok 
Service very marginal.","ok, very marginal"
Two bartenders and only 10 of us at the bar but had to repeatedly wait for service.,
They both did find time to spend quality time with a couple of regulars.,
"

I got the dry wings and they were pretty much fried and rolled in a salt/spice mixture.",
The place was pretty empty and I see why.,pretty empty
Won't be back.,
We have been here many times and are always happy with the experience.,happy with the experience
Everything we have tried on their menu is excellent.,excellent
Their burgers are probably my favorite.,
They usually have a nice selection of craft beers as well.,
Our go to place on a regular night.,
The waiters and waitresses are always friendly and efficient.,friendly and efficient
We love Happy Moose!,
"My husband proclaimed, ""I want to get you liquored up tonight!""...",
so off we went to Happy Moose.,
The parking lot was packed but we were able to get a couple seats at the bar.,able to get a couple seats at the bar
A number of drinks containing 3 Olives cherry and some apple pie moonshine shots and I was toast.,
The fried pickles were delicious and that's not the booze talking.,delicious
We had pretty good service too!,pretty good
Of course we will be returning!,
My visit today just confirmed why we don't frequent this restaurant.,frequent this restaurant
Food was decent(not worth a $35 check) but service was horrible.,"decent, worth, horrible"
There were maybe 8 tables including people sitting at the bar so obviously not busy.,so obviously not busy
Which was okay until our server brought out our food and never returned.,okay
We needed drink refills and extra napkins but couldn't ask our server.,
"I ended up asking another server who was busy cleaning tables and sweeping floors.our server brought the check, came back a minute later to collect but it wasn't ready yet.","busy cleaning tables, ready"
She never returned.,
We ended up leaving cash.,
"Normally we like to leave at least 20% for a tip and typically give more, especially when service deserves it.",
Very disappointing.,Very disappointing .
I don't see what people complain about here.,
"If i wanted bistro style, high quality expensive food I would go to Rosewood.",
"

I go to the happy moose because the prices are good, the servers are pleasant and the alcohol is great.","good, pleasant, great"
My only issue would be to tell management to hurry up on that Sunday liquor license.,
I wanted to go cocktail crazy but had to stick with beer!,crazy
"I got the black & blue burger & my girl got the pulled pork sandwich, both were very good & I would get either one again.",very good
Now the wings are a different story.,
Wouldn't get the again.,
They were to chewy for me.,
Plus I got they're equivalent to a sweet heat sauce that was bland.,bland
No sweet or heat.,
Potatoe skins were ave.,
"The service was good and friendly, the food however was not.",good and friendly
I orderd a cheeseburger and fries.,
When it came out the burger was all lumpy and didnt look like a burger at all.,all lumpy
The meat didnt taste very good at all.,very good
The fries were the best part of the meal.,
Im very perticular about my burgers and this deffinatly disapointed.,"very perticular about my burgers, deffinatly disapointed"
My friends and I were cut off after a few beers despite having THREE designated drivers among our 7 person party.,
 I liked the place,
but I'll never go back if I can't drink as much as I'd like.,
 It was so bizarre.,so bizarre
" They must have not liked the hundreds of dollars we'd already spent and must not have wanted the hundreds of dollars we'd have likely continued to spend, I guess.",likely continued to spend
"

I assure you, we were all adults and weren't fall down drunk or disruptive.",drunk or disruptive
I'm in town as a former KSU football player and I enjoyed the company of both the bartenders and patrons...,
It was  both enjoyable and clean place to patronize.,enjoyable and clean
" I would rate higher if I ate , but I was not hungry and cannot rate the food without trying it.",hungry
I will definitely return when I'm in the area again...,
Go Flashes !,
If you like cold over cooked food this is your place.,
The service is also EXTREMELY slow!,slow
My wife and I went for lunch while we were way out east.,
We ordered a Cuban and a chicken parm sandwich.,
 They were above average for pub fair,They were above average for pub fair
and I would definitely return next time I'm in the area.,
Kind of an odd duck.,
More of a resteraunt type feeling but with a very expensive menu.,very expensive
Service was good.,good
Apple pie shot was amazing.,amazing
Very loud for not having that bar/club type of atmosphere.,Very loud
So ...,
id say was just ok.,just ok
Great food.,
I have never had a better pulled pork sandwich ever.,
It was fantastic.,fantastic
The only downside was the noise level due to the industrial decor,
The boneless wings are really good.,really good
We got the moosey platter which is 30 wings (we picked the boneless) and one side.,
"We chose garlic parm, hot garlic, buffalo ranch, medium, and six pepper dry rub.",
I don't have anything bad to say about any of the flavors.,bad to say about any of the flavors
The fries were also really good.,really good
"For the price, it is definitely worth a try.",definitely worth
This was a good meal for my boyfriend and I and for 24.99 we will definitely be back.,
Great food and service!,
My companions had beer.,
I was undecided between the Pinot Grigio and the Chardonnay.,undecided between the Pinot Grigio and the Chardonnay
I asked the waitress if I could have a taste of each to determine which one I preferred.,
(A common practice in AZ).,
She stated that they don't do tastings and the alcohol was weighed so they couldn't just give me a little.,
We asked for the manager who promptly came to our table.,
"She said the same thing but said she, too, would have to get permission from someone else.",
"As it turned out, they did bring me a sample of each and I chose the Pinot Grigio.",
They were very accommodating although I suspect if we hadn't pushed it they would have just left it at no.,very accommodating
Everyone in our party was very pleased with their food selection.,very pleased with their food selection
Ambiance was nice and they weren't too busy.,"nice, too busy"
We definitely would go back.,
we have gone to this restaurant several times and always enjoyed it.,
"however, we called a hamburger order in-picked it up.",
four days later we receive an alert from our credit card company questioning us of a large tip applied to the amount.,
NOPE we didn't leave a tip cause it was a pickup.,
we looked over our receipt.,
